effect,dataset,model,seed,estimate,n_subjects_total,n_subjects_available
protocol_brier,wisdm_watch_accel,random_forest,20260913,0.1980609500024912,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260914,0.20149679184353644,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260915,0.19326179071167018,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260916,0.20139643356241546,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260917,0.1978284419798397,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260918,0.2078951964165503,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260919,0.2074075914969207,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260920,0.2009893669552962,50,50
protocol_ece_15,uci_har,cnn1d,20260911,0.052721384674066944,30,30
protocol_ece_15,uci_har,cnn1d,20260912,0.0577882146858646,30,30
protocol_ece_15,uci_har,cnn1d,20260913,0.05063040979601104,30,30
protocol_ece_15,uci_har,cnn1d,20260914,0.05543652759062974,30,30
protocol_ece_15,uci_har,cnn1d,20260915,0.05772505329085689,30,30
protocol_ece_15,uci_har,cnn1d,20260916,0.049329564652321835,30,30
protocol_ece_15,uci_har,cnn1d,20260917,0.04400143130865515,30,30
protocol_ece_15,uci_har,cnn1d,20260918,0.03783167632959847,30,30
protocol_ece_15,uci_har,cnn1d,20260919,0.06032136264936297,30,30
protocol_ece_15,uci_har,cnn1d,20260920,0.05223767159724424,30,30
protocol_ece_15,uci_har,extra_trees,20260911,0.02426649001134429,30,30
protocol_ece_15,uci_har,extra_trees,20260912,0.022792567431332806,30,30
protocol_ece_15,uci_har,extra_trees,20260913,0.0240577240143978,30,30
protocol_ece_15,uci_har,extra_trees,20260914,0.02551015055464582,30,30
protocol_ece_15,uci_har,extra_trees,20260915,0.0218579307369533,30,30
protocol_ece_15,uci_har,extra_trees,20260916,0.024099786890167552,30,30
protocol_ece_15,uci_har,extra_trees,20260917,0.024209641099158036,30,30
protocol_ece_15,uci_har,extra_trees,20260918,0.02172522267623144,30,30
protocol_ece_15,uci_har,extra_trees,20260919,0.023946864001314495,30,30
protocol_ece_15,uci_har,extra_trees,20260920,0.022478050185452,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260911,0.03644592744189738,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260912,0.04569306259694534,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260913,0.04657667277679741,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260914,0.046540439294647615,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260915,0.046794641823163334,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260916,0.04670395488351748,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260917,0.04697764485197397,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260918,0.046381668412788686,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260919,0.036023556698127054,30,30
protocol_ece_15,uci_har,hist_gradient_boosting,20260920,0.046405395267516455,30,30
protocol_ece_15,uci_har,logistic,20260911,0.024245488573337096,30,30
protocol_ece_15,uci_har,logistic,20260912,0.02797096558619599,30,30
protocol_ece_15,uci_har,logistic,20260913,0.028020228551014,30,30
protocol_ece_15,uci_har,logistic,20260914,0.028518703578299262,30,30
protocol_ece_15,uci_har,logistic,20260915,0.027988474829942666,30,30
protocol_ece_15,uci_har,logistic,20260916,0.028355399024258154,30,30
protocol_ece_15,uci_har,logistic,20260917,0.027345695061082965,30,30
protocol_ece_15,uci_har,logistic,20260918,0.026992647083429806,30,30
protocol_ece_15,uci_har,logistic,20260919,0.025853700117611966,30,30
protocol_ece_15,uci_har,logistic,20260920,0.02657276339533498,30,30
protocol_ece_15,uci_har,random_forest,20260911,0.015086814101309054,30,30
protocol_ece_15,uci_har,random_forest,20260912,0.015785755556967863,30,30
protocol_ece_15,uci_har,random_forest,20260913,0.014753840624936673,30,30
protocol_ece_15,uci_har,random_forest,20260914,0.015738296411600548,30,30
protocol_ece_15,uci_har,random_forest,20260915,0.0159647003214907,30,30
protocol_ece_15,uci_har,random_forest,20260916,0.016776026824398507,30,30
protocol_ece_15,uci_har,random_forest,20260917,0.0152865517112552,30,30
protocol_ece_15,uci_har,random_forest,20260918,0.016070669561834856,30,30
protocol_ece_15,uci_har,random_forest,20260919,0.016599237336946238,30,30
protocol_ece_15,uci_har,random_forest,20260920,0.017096675031400586,30,30
protocol_ece_15,wisdm_watch_accel,cnn1d,20260911,0.10256243247918854,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260912,0.08802750110369026,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260913,0.0814950734553823,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260914,0.08672202596254312,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260915,0.09692818560855057,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260916,0.09772972808516554,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260917,0.09651172136777675,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260918,0.08530441230543814,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260919,0.09861375505324958,50,50
protocol_ece_15,wisdm_watch_accel,cnn1d,20260920,0.09173647203773663,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260911,-0.0005048433197941671,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260912,-0.0021588569197325143,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260913,-0.005280971626770721,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260914,-0.0016080913497828998,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260915,-0.0022001259061581666,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260916,-0.005103321212201559,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260917,-0.004136052906451501,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260918,-0.010507139839993134,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260919,-0.003310412233207525,50,50
protocol_ece_15,wisdm_watch_accel,extra_trees,20260920,-0.005173783028104271,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260911,0.12301594254382897,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260912,0.13247947637499036,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260913,0.12726590408414615,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260914,0.13243525848735618,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260915,0.13269350949746916,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260916,0.12999928180411785,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260917,0.123739753427248,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260918,0.14011829044892454,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260919,0.13781622050861445,50,50
protocol_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260920,0.13754794564764594,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260911,0.05063425459170971,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260912,0.05402786262613185,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260913,0.04769013099201105,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260914,0.0457966849394912,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260915,0.05071163531937782,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260916,0.058185210731571554,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260917,0.053526430543746395,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260918,0.06612925171112298,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260919,0.06701255711737626,50,50
protocol_ece_15,wisdm_watch_accel,logistic,20260920,0.061354792708070455,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260911,-0.013589651402900851,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260912,-0.019991175808163078,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260913,-0.014280588829956227,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260914,-0.013241131809495385,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260915,-0.01066480214335458,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260916,-0.010524261159740013,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260917,-0.014271012867739756,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260918,-0.022504598245940612,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260919,-0.013270087139461593,50,50
protocol_ece_15,wisdm_watch_accel,random_forest,20260920,-0.015362435217035042,50,50
protocol_macro_f1,uci_har,cnn1d,20260911,-0.0539278778445958,30,30
protocol_macro_f1,uci_har,cnn1d,20260912,-0.06130630683442086,30,30
protocol_macro_f1,uci_har,cnn1d,20260913,-0.05833253969544297,30,30
protocol_macro_f1,uci_har,cnn1d,20260914,-0.044411373628758605,30,30
protocol_macro_f1,uci_har,cnn1d,20260915,-0.059535396843976386,30,30
protocol_macro_f1,uci_har,cnn1d,20260916,-0.07047320593731,30,30
protocol_macro_f1,uci_har,cnn1d,20260917,-0.05159114261183414,30,30
protocol_macro_f1,uci_har,cnn1d,20260918,-0.05707898022648291,30,30
protocol_macro_f1,uci_har,cnn1d,20260919,-0.06115149550023502,30,30
protocol_macro_f1,uci_har,cnn1d,20260920,-0.05839318753998738,30,30
protocol_macro_f1,uci_har,extra_trees,20260911,-0.048754088017089,30,30
protocol_macro_f1,uci_har,extra_trees,20260912,-0.050644639360161454,30,30
protocol_macro_f1,uci_har,extra_trees,20260913,-0.047753658233072635,30,30
protocol_macro_f1,uci_har,extra_trees,20260914,-0.04704278083585562,30,30
protocol_macro_f1,uci_har,extra_trees,20260915,-0.05050108745050523,30,30
protocol_macro_f1,uci_har,extra_trees,20260916,-0.047514492413737064,30,30
protocol_macro_f1,uci_har,extra_trees,20260917,-0.04823395399596978,30,30
protocol_macro_f1,uci_har,extra_trees,20260918,-0.04943721551770407,30,30
protocol_macro_f1,uci_har,extra_trees,20260919,-0.04903706416561497,30,30
protocol_macro_f1,uci_har,extra_trees,20260920,-0.05162604628680265,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260911,-0.048107225043375584,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260912,-0.06374989692359895,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260913,-0.06393534859983617,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260914,-0.06369505858883596,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260915,-0.06463946057108237,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260916,-0.06375871255382816,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260917,-0.06401344411170079,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260918,-0.06401788558010744,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260919,-0.04800738028289692,30,30
protocol_macro_f1,uci_har,hist_gradient_boosting,20260920,-0.06375199611855205,30,30
protocol_macro_f1,uci_har,logistic,20260911,-0.04146633671865897,30,30
protocol_macro_f1,uci_har,logistic,20260912,-0.04492314423433861,30,30
protocol_macro_f1,uci_har,logistic,20260913,-0.04325010447020457,30,30
protocol_macro_f1,uci_har,logistic,20260914,-0.044084867412164296,30,30
protocol_macro_f1,uci_har,logistic,20260915,-0.04309870877145775,30,30
protocol_macro_f1,uci_har,logistic,20260916,-0.04197712057017331,30,30
protocol_macro_f1,uci_har,logistic,20260917,-0.04561729690558747,30,30
protocol_macro_f1,uci_har,logistic,20260918,-0.043902387024882014,30,30
protocol_macro_f1,uci_har,logistic,20260919,-0.04162158823404447,30,30
protocol_macro_f1,uci_har,logistic,20260920,-0.04336089494981275,30,30
protocol_macro_f1,uci_har,random_forest,20260911,-0.05343393909156733,30,30
protocol_macro_f1,uci_har,random_forest,20260912,-0.062066424263062234,30,30
protocol_macro_f1,uci_har,random_forest,20260913,-0.06146265913293972,30,30
protocol_macro_f1,uci_har,random_forest,20260914,-0.060429538769760476,30,30
protocol_macro_f1,uci_har,random_forest,20260915,-0.0613467752759302,30,30
protocol_macro_f1,uci_har,random_forest,20260916,-0.06133329571934603,30,30
protocol_macro_f1,uci_har,random_forest,20260917,-0.06002308154073367,30,30
protocol_macro_f1,uci_har,random_forest,20260918,-0.05831952906643633,30,30
protocol_macro_f1,uci_har,random_forest,20260919,-0.0516932969321963,30,30
protocol_macro_f1,uci_har,random_forest,20260920,-0.062229114792837215,30,30
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260911,-0.2765799363668009,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260912,-0.2691013274300946,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260913,-0.25095307954081475,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260914,-0.2896431924600962,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260915,-0.3163023040384121,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260916,-0.2874286004420707,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260917,-0.2923684379540671,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260918,-0.31373225485047757,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260919,-0.293748910886745,50,50
protocol_macro_f1,wisdm_watch_accel,cnn1d,20260920,-0.22780497031162958,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260911,-0.191682205441797,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260912,-0.2071520479116108,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260913,-0.19657080708546493,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260914,-0.19934123245304175,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260915,-0.18953017963053942,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260916,-0.20125034952937548,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260917,-0.2023482306682125,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260918,-0.2104097088657849,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260919,-0.21051823943279238,50,50
protocol_macro_f1,wisdm_watch_accel,extra_trees,20260920,-0.2013679290383223,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.20445665881521358,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.21171449538132492,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.20875336362360686,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.21254002559109852,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.20625480751426978,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.21713637524880336,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.21145429614129807,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.21941634784531577,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.22604882804019755,50,50
protocol_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.22153773143888522,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260911,-0.10211654268004175,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260912,-0.1087535747505955,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260913,-0.10685281673026209,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260914,-0.10737834481975772,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260915,-0.10917238021952563,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260916,-0.11797774079809288,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260917,-0.11601891733674907,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260918,-0.12066859976899112,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260919,-0.11586025451941849,50,50
protocol_macro_f1,wisdm_watch_accel,logistic,20260920,-0.11616173768303854,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260911,-0.1833051772535517,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260912,-0.19489981430437595,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260913,-0.18744659285613774,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260914,-0.18744655935371146,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260915,-0.182153319038656,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260916,-0.19185858196367211,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260917,-0.19123441642099814,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260918,-0.20293504152842692,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260919,-0.19891944079971804,50,50
protocol_macro_f1,wisdm_watch_accel,random_forest,20260920,-0.1908665026386399,50,50
protocol_nll,uci_har,cnn1d,20260911,0.1933473078446852,30,30
protocol_nll,uci_har,cnn1d,20260912,0.16314732938562881,30,30
protocol_nll,uci_har,cnn1d,20260913,0.17500905035226708,30,30
protocol_nll,uci_har,cnn1d,20260914,0.1755329037333416,30,30
protocol_nll,uci_har,cnn1d,20260915,0.2301099600919094,30,30
protocol_nll,uci_har,cnn1d,20260916,0.20366017404696785,30,30
protocol_nll,uci_har,cnn1d,20260917,0.20164921859186286,30,30
protocol_nll,uci_har,cnn1d,20260918,0.1669684917920583,30,30
protocol_nll,uci_har,cnn1d,20260919,0.20465794126902676,30,30
protocol_nll,uci_har,cnn1d,20260920,0.17212461364518672,30,30
protocol_nll,uci_har,extra_trees,20260911,0.11190204728373108,30,30
protocol_nll,uci_har,extra_trees,20260912,0.11369128908854907,30,30
protocol_nll,uci_har,extra_trees,20260913,0.11157386658574113,30,30
protocol_nll,uci_har,extra_trees,20260914,0.11129194146451346,30,30
protocol_nll,uci_har,extra_trees,20260915,0.11137869796959707,30,30
protocol_nll,uci_har,extra_trees,20260916,0.11211525779464747,30,30
protocol_nll,uci_har,extra_trees,20260917,0.1128787315456321,30,30
protocol_nll,uci_har,extra_trees,20260918,0.11157863888600629,30,30
protocol_nll,uci_har,extra_trees,20260919,0.11109667922933654,30,30
protocol_nll,uci_har,extra_trees,20260920,0.1153864390256799,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260911,0.28863877904990504,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260912,0.33644528664965895,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260913,0.34211831052769376,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260914,0.3345685572135768,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260915,0.3391457873321258,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260916,0.33678242215661675,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260917,0.3392329540703837,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260918,0.3378289951907695,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260919,0.2938648652884589,30,30
protocol_nll,uci_har,hist_gradient_boosting,20260920,0.3356355318977574,30,30
protocol_nll,uci_har,logistic,20260911,0.17815484060979855,30,30
protocol_nll,uci_har,logistic,20260912,0.19598986293802304,30,30
protocol_nll,uci_har,logistic,20260913,0.19149393142917714,30,30
protocol_nll,uci_har,logistic,20260914,0.19338240084942152,30,30
protocol_nll,uci_har,logistic,20260915,0.192642160653469,30,30
protocol_nll,uci_har,logistic,20260916,0.19374968108460588,30,30
protocol_nll,uci_har,logistic,20260917,0.19576980456807208,30,30
protocol_nll,uci_har,logistic,20260918,0.1960865383876765,30,30
protocol_nll,uci_har,logistic,20260919,0.18252547821538612,30,30
protocol_nll,uci_har,logistic,20260920,0.1923460559664488,30,30
protocol_nll,uci_har,random_forest,20260911,0.10890339599130358,30,30
protocol_nll,uci_har,random_forest,20260912,0.11558435607006023,30,30
protocol_nll,uci_har,random_forest,20260913,0.11643632413202801,30,30
protocol_nll,uci_har,random_forest,20260914,0.11638589291988762,30,30
protocol_nll,uci_har,random_forest,20260915,0.11672466710919731,30,30
protocol_nll,uci_har,random_forest,20260916,0.11593742128995341,30,30
protocol_nll,uci_har,random_forest,20260917,0.11514094870818227,30,30
protocol_nll,uci_har,random_forest,20260918,0.11423366677361006,30,30
protocol_nll,uci_har,random_forest,20260919,0.1083553674704733,30,30
protocol_nll,uci_har,random_forest,20260920,0.11620004312891395,30,30
protocol_nll,wisdm_watch_accel,cnn1d,20260911,0.9873425331252492,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260912,0.9694539237544457,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260913,0.9267231482354852,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260914,0.9357606039987352,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260915,1.1181462965861417,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260916,1.1236812212247649,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260917,1.0943945303255216,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260918,1.1174534077016587,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260919,1.0658569883528657,50,50
protocol_nll,wisdm_watch_accel,cnn1d,20260920,1.0426911357043886,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260911,0.8249435415597265,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260912,0.8834943183536568,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260913,0.8297316772749223,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260914,0.7991927862539902,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260915,0.8315316957017106,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260916,0.8681708010553943,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260917,0.9053904477840666,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260918,0.90930358391758,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260919,0.8905944719856858,50,50
protocol_nll,wisdm_watch_accel,extra_trees,20260920,0.9212879935683221,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260911,0.8847200460876264,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260912,0.9489427412715332,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260913,0.9474484204466219,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260914,0.9562786491384121,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260915,0.9263546602107189,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260916,0.9516865132424034,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260917,0.922962621718981,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260918,1.0033517905541027,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260919,1.0217706244087832,50,50
protocol_nll,wisdm_watch_accel,hist_gradient_boosting,20260920,1.013296501666621,50,50
protocol_nll,wisdm_watch_accel,logistic,20260911,0.68598950382228,50,50
protocol_nll,wisdm_watch_accel,logistic,20260912,0.7672399573171224,50,50
protocol_nll,wisdm_watch_accel,logistic,20260913,0.7894202274857798,50,50
protocol_nll,wisdm_watch_accel,logistic,20260914,0.7004868046375615,50,50
protocol_nll,wisdm_watch_accel,logistic,20260915,0.7598618276187443,50,50
protocol_nll,wisdm_watch_accel,logistic,20260916,0.9548496201806881,50,50
protocol_nll,wisdm_watch_accel,logistic,20260917,0.9478567719689407,50,50
protocol_nll,wisdm_watch_accel,logistic,20260918,1.1792633791223441,50,50
protocol_nll,wisdm_watch_accel,logistic,20260919,0.9844627475381074,50,50
protocol_nll,wisdm_watch_accel,logistic,20260920,0.989148418035963,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260911,0.7629333414256132,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260912,0.8421328210156956,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260913,0.7452561881726457,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260914,0.7620120095304541,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260915,0.7497241842004669,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260916,0.7061878319918924,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260917,0.7925991221811937,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260918,0.8462338768789006,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260919,0.8234855629118499,50,50
protocol_nll,wisdm_watch_accel,random_forest,20260920,0.8317890612199919,50,50
selective80_iso,uci_har,cnn1d,20260911,-0.03391833557506142,30,30
selective80_iso,uci_har,cnn1d,20260912,-0.040967137369348726,30,30
selective80_iso,uci_har,cnn1d,20260913,-0.0410163563870052,30,30
selective80_iso,uci_har,cnn1d,20260914,-0.047496642028217004,30,30
selective80_iso,uci_har,cnn1d,20260915,-0.04432165376725086,30,30
selective80_iso,uci_har,cnn1d,20260916,-0.05347684662319076,30,30
selective80_iso,uci_har,cnn1d,20260917,-0.03811421033943403,30,30
selective80_iso,uci_har,cnn1d,20260918,-0.035892273983840636,30,30
selective80_iso,uci_har,cnn1d,20260919,-0.03825011818348778,30,30
selective80_iso,uci_har,cnn1d,20260920,-0.04984837760378282,30,30
selective80_iso,uci_har,extra_trees,20260911,-0.040864953398416975,30,30
selective80_iso,uci_har,extra_trees,20260912,-0.04203048644473221,30,30
selective80_iso,uci_har,extra_trees,20260913,-0.04093348429086484,30,30
selective80_iso,uci_har,extra_trees,20260914,-0.04341980544010029,30,30
selective80_iso,uci_har,extra_trees,20260915,-0.041336656569724864,30,30
selective80_iso,uci_har,extra_trees,20260916,-0.04074618065258761,30,30
selective80_iso,uci_har,extra_trees,20260917,-0.040610324232606604,30,30
selective80_iso,uci_har,extra_trees,20260918,-0.04191867842349653,30,30
selective80_iso,uci_har,extra_trees,20260919,-0.043265485689630484,30,30
selective80_iso,uci_har,extra_trees,20260920,-0.044005404563906655,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260911,-0.03864863640851372,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260912,-0.041519295709510996,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260913,-0.041519295709510996,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260914,-0.041519295709510996,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260915,-0.041519295709510996,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260916,-0.041519295709510996,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260917,-0.041519295709510996,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260918,-0.041519295709510996,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260919,-0.03864863640851372,30,30
selective80_iso,uci_har,hist_gradient_boosting,20260920,-0.041519295709510996,30,30
selective80_iso,uci_har,logistic,20260911,-0.03370231265026446,30,30
selective80_iso,uci_har,logistic,20260912,-0.03555073080715381,30,30
selective80_iso,uci_har,logistic,20260913,-0.03555073080715381,30,30
selective80_iso,uci_har,logistic,20260914,-0.03555073080715381,30,30
selective80_iso,uci_har,logistic,20260915,-0.03555073080715381,30,30
selective80_iso,uci_har,logistic,20260916,-0.03555073080715381,30,30
selective80_iso,uci_har,logistic,20260917,-0.03555073080715381,30,30
selective80_iso,uci_har,logistic,20260918,-0.03555073080715381,30,30
selective80_iso,uci_har,logistic,20260919,-0.03370231265026446,30,30
selective80_iso,uci_har,logistic,20260920,-0.03555073080715381,30,30
selective80_iso,uci_har,random_forest,20260911,-0.04961962943793977,30,30
